   0001  1.000000   0001  1.000000
   1000  0.99931697 1001   0.99916733   1002   1.99679968   1003   2.99013997
                    11036  35.74178048  11037  36.74098248
  12000  24.0962596 12019  18.87194618  12020  19.84689091  12021  20.83121221
                    12022  21.81058694  12023  22.79659311  12024  23.77899868
                    12025  24.77119659  12026  25.75938999  12027  26.75253215
                    12028  27.74348189  12029  28.73957401  12030  29.73280178
                    12031  30.73027079  12032  31.72408845  12033  32.72172303
                    12034  33.71729887  12035  34.71652424  12036  35.71354514
                    12037  36.71328250  12038  37.71080902  12039  38.71134149
                    12040  39.70984752
  13000  26.7497539 13021  20.84739904  13022  21.83036175  13023  22.80962396
                    13024  23.79376787  13025  24.77574832  13026  25.76365182
                    13027  26.74975426  13028  27.74153227  13029  28.73148911
                    13030  29.72539224  13031  30.71777965  13032  31.71333115
                    13033  32.70743616  13034  33.70480256  13035  34.69919464
                    13036  35.69689660  13037  36.69273833  13038  37.69064476
                    13039  38.68774396  13040  39.68756063  13041  40.68579105
                    13042  41.68568703
  14000  27.8442403 14022  21.84524281  14023  22.82771973  14024  23.80527491
                    14025  24.78930831  14026  25.76904333  14027  26.75487616
                    14028  27.73659131  14029  28.72757270  14030  29.71628110
                    14031  30.70926999  14032  31.69947480  14033  32.69470337
                    14034  33.68668325  14035  34.68404921  14036  35.67745732
                    14037  36.67514900  14038  37.66923287  14039  38.66702351
                    14040  39.66219950  14041  40.66222524  14042  41.65881984
                    14043  42.65902316  14044  43.65697598
  15000  30.7076818 15024  23.82788340  15025  24.80532396  15026  25.78832633
                    15027  26.76729389  15028  27.75184734  15029  28.73283303
                    15030  29.72078569  15031  30.70768215  15032  31.69923606
                    15033  32.68848260  15034  33.68178642  15035  34.67287656
                    15036  35.66918916  15037  36.66193636  15038  37.65785469
                    15039  38.65126948  15040  39.64775252  15041  40.64217442
                    15042  41.64019910  15043  42.63674619  15044  43.63489729
                    15045  44.63248329  15046  45.63198271
  16000  31.7889394 16026  25.80428802  16027  26.78672826  16028  27.76380176
                    16029  28.74751327  16030  29.72731854  16031  30.71342548
                    16032  31.69741556  16033  32.68821810  16034  33.67606662
                    16035  34.66863139  16036  35.65810627  16037  36.65352585
                    16038  37.64497280  16039  38.64031920  16040  39.63204341
                    16041  40.62754787  16042  41.62038529  16043  42.61787450
                    16044  43.61231634  16045  44.60996651  16046  45.60558148
                    16047  46.60476365  16048  47.60170524  16049  48.60248258
  17000  35.1481816 17028  27.78773165  17029  28.76486487  17030  29.74701462
                    17031  30.72617338  17032  31.71091747  17033  32.69415975
                    17034  33.68191189  17035  34.66845345  17036  35.65932196
                    17037  36.64834775  17038  37.64184699  17039  38.63325427
                    17040  39.62705042  17041  40.61872668  17042  41.61268440
                    17043  42.60488665  17044  43.60048653  17045  44.59388463
                    17046  45.58918361  17047  46.58505443  17048  47.58265034
                    17049  48.57938373  17050  49.57824865  17051  50.57625105
  18000  39.6044909 18030  29.76366039  18031  30.74571398  18032  31.72276292
                    18033  32.70652641  18034  33.68836441  18035  34.67480334
                    18036  35.65856663  18037  36.64921397  18038  37.63661430
                    18039  38.62959108  18040  39.61908707  18041  40.61259589
                    18042  41.60256303  18043  42.59654062  18044  43.58724423
                    18045  44.58174291  18046  45.57320614  18047  46.56867316
                    18048  47.56241568  18049  48.55975382  18050  49.55503976
                    18051  50.55358742  18052  51.55010270  18053  52.54960213
  19000  38.7624279 19032  31.74683634  19033  32.72371179  19034  33.70634734
                    19035  34.68744590  19036  35.67219567  19037  36.65575684
                    19038  37.64290855  19039  38.62898974  19040  39.62068855
                    19041  40.60994402  19042  41.60192563  19043  42.59166237
                    19044  43.58390593  19045  44.57446551  19046  45.56714142
                    19047  46.55825512  19048  47.55346675  19049  48.54679702
                    19050  49.54349316  19051  50.53846843  19052  51.53605443
                    19053  52.53193521  19054  53.53036391  19055  54.52723609
  20000  39.7337331 20034  33.72192238  20035  34.70423076  20036  35.68388917
                    20037  36.66814389  20038  37.65008365  20039  38.63594254
                    20040  39.61929315  20041  40.61039243  20042  41.59817335
                    20043  42.58973020  20044  43.57788307  20045  44.56999135
                    20046  45.55892831  20047  46.55118392  20048  47.54059889
                    20049  48.53512141  20050  49.52835990  20051  50.52371548
                    20052  51.51869485  20053  52.51501185  20054  53.51068443
                    20055  54.50824069  20056  55.50462708  20057  56.50276431
  21000  44.5697171 21036  35.70553455  21037  36.68517604  21038  37.66830729
                    21039  38.64989194  21040  39.63453748  21041  40.61730559
                    21042  41.60501250  21043  42.59209375  21044  43.58177038
                    21045  44.56971905  21046  45.56039491  21047  46.54906379
                    21048  47.54029878  21049  48.52951978  21050  49.52307442
                    21051  50.51588746  21052  51.51034269  21053  52.50466153
                    21054  53.49969422  21055  54.49604035  21056  55.49203618
                    21057  56.48832344  21058  57.48560210  21059  58.48247429
                    21060  59.48031806
  22000  47.4671267 22038  37.68324783  22039  38.66656745  22040  39.64696126
                    22041  40.63108011  22042  41.61246242  22043  42.59940227
                    22044  43.58205523  22045  44.57191374  22046  45.55787639
                    22047  46.54842491  22048  47.53605041  22049  48.52738429
                    22050  49.51574147  22051  50.50895908  22052  51.50064853
                    22053  52.49486360  22054  53.48758697  22055  54.48317295
                    22056  55.47749185  22057  56.47464113  22058  57.46900591
                    22059  58.46632423  22060  59.46153085  22061  60.45932504
                    22062  61.45498771  22063  62.45326770
  23000  50.5038596 23040  39.66737553  23041  40.64757221  23042  41.63050518
                    23043  42.61142559  23044  43.59635129  23045  44.57949821
                    23046  45.56538030  23047  46.55154374  23048  47.54032083
                    23049  48.52802485  23050  49.51808842  23051  50.50632644
                    23052  51.49854493  23053  52.48952070  23054  53.48301404
                    23055  54.47521059  23056  55.46988905  23057  56.46331159
                    23058  57.45895711  23059  58.45371093  23060  59.44989850
                    23061  60.44473149  23062  61.44139549  23063  62.43654262
                    23064  63.43382128  23065  64.42964258
  24000  51.5494654 24042  41.64557461  24043  42.62833903  24044  43.60769202
                    24045  44.59324330  24046  45.57346837  24047  46.55946619
                    24048  47.54208357  24049  48.53082025  24050  49.51698371
                    24051  50.50712743  24052  51.49431358  24053  52.48586380
                    24054  53.47551952  24055  54.46887149  24056  55.46009608
                    24057  56.45444005  24058  57.44658332  24059  58.44218972
                    24060  59.43507611  24061  60.43108693  24062  61.42437615
                    24063  62.42098740  24064  63.41492502  24065  64.41203514
                    24066  65.40663700  24067  66.40416352
  25000  54.4661050 25044  43.62882987  25045  44.60798556  25046  45.59167200
                    25047  46.57255275  25048  47.55644739  25049  48.53903139
                    25050  49.52510735  25051  50.51054120  25052  51.49932813
                    25053  52.48649903  25054  53.47698528  25055  54.46610097
                    25056  55.45836287  25057  56.44915818  25058  57.44224930
                    25059  58.43411357  25060  59.42797287  25061  60.42110882
                    25062  61.41626149  25063  62.40946722  25064  63.40485140
                    25065  64.39832996  25066  65.39444266  25067  66.38888590
                    25068  67.38541109  25069  68.38033020
  26000  55.3670672 26045  44.62788117  26046  45.60564096  26047  46.58919852
                    26048  47.56832844  26049  48.55290318  26050  49.53378293
                    26051  50.51907600  26052  51.50185464  26053  52.49048234
                    26054  53.47624336  26055  54.46634705  26056  55.45442952
                    26057  56.44629161  26058  57.43560092  26059  58.42859660
                    26060  59.41920924  26061  60.41326939  26062  61.40470088
                    26063  62.39968111  26064  63.39191566  26065  64.38746828
                    26066  65.38026614  26067  66.37580647  26068  67.36994510
                    26069  68.36639098  26070  69.36045748  26071  70.35708181
                    26072  71.35136642
  27000  58.4269353 27047  46.60763874  27048  47.58940184  27049  48.56887479
                    27050  49.55217458  27051  50.53285705  27052  51.51719782
                    27053  52.49931674  27054  53.48501647  27055  54.47002089
                    27056  55.45928921  27057  56.44718130  27058  57.43805689
                    27059  58.42693062  27060  59.41895680  27061  60.40903655
                    27062  61.40200734  27063  62.39298168  27064  63.38657061
                    27065  64.37864294  27066  65.37330780  27067  66.36583516
                    27068  67.36119399  27069  68.35403802  27070  69.35008734
                    27071  70.34338053  27072  71.33965788  27073  72.33347652
                    27074  73.32998189  27075  74.32431606  27458  57.43805689
  28000  58.1891568 28048  47.60723730  28049  48.58864350  28050  49.56644097
                    28051  50.54971101  28052  51.52918396  28053  52.51344542
                    28054  53.49438119  28055  54.47927195  28056  55.46156226
                    28057  56.45065337  28058  57.43765051  28059  58.42807238
                    28060  59.41595215  28061  60.40762902  28062  61.39635091
                    28063  62.38907331  28064  63.37879405  28065  64.37230372
                    28066  65.36277638  28067  66.35659511  28068  67.34830143
                    28069  68.34342029  28070  69.33571190  28071  70.33132131
                    28072  71.32407558  28073  72.31982481  28074  73.31282059
                    28075  74.30898887  28076  75.30283726  28077  76.29942194
                    28078  77.29343886
  29000  62.9997558 29052  51.55049927  29053  52.53037869  29054  53.51302415
                    29055  54.49386525  29056  55.47784911  29057  56.45999002
                    29058  57.44676710  29059  58.43317945  29060  59.42247430
                    29061  60.41001017  29062  61.40055313  29063  62.38900203
                    29064  63.38057683  29065  64.37002861  29066  65.36250819
                    29067  66.35278899  29068  67.34606293  29069  68.33729239
                    29070  69.33163953  29071  70.32333109  29072  71.31785708
                    29073  72.31011424  29074  73.30469585  29075  74.29811311
                    29076  75.29286866  29077  76.28683104  29078  77.28231525
                    29079  78.27630243  29080  79.27396775
  30000  64.8345785 30054  53.52912465  30055  54.51164122  30056  55.49155039
                    30057  56.47543313  30058  57.45673380  30059  58.44286130
                    30060  59.42689797  30061  60.41601099  30062  61.40228415
                    30063  62.39258507  30064  63.37996021  30065  64.37146764
                    30066  65.35969715  30067  66.35219120  30068  67.34133714
                    30069  68.33443813  30070  69.32462722  30071  70.31841843
                    30072  71.30897172  30073  72.30327730  30074  73.29436908
                    30075  74.28922685  30076  75.28099013  30077  76.27603356
                    30078  77.26891161  30079  78.26449673  30080  79.25758208
                    30081  80.25507652  30082  81.25039220  30083  82.24835493
  31000  69.1241164 31056  55.51388685  31057  56.49341928  31058  57.47622337
                    31059  58.45684635  31060  59.44200008  31061  60.42586129
                    31062  61.41204504  31063  62.39861545  31064  63.38759062
                    31065  64.37493140  31066  65.36520502  31067  66.35325633
                    31068  67.34444613  31069  68.33346983  31070  69.32532388
                    31071  70.31542412  31072  71.30848426  31073  72.29871243
                    31074  73.29187782  31075  74.28284565  31076  75.27656255
                    31077  76.26829594  31078  77.26213826  31079  78.25482182
                    31080  79.24982274  31081  80.24245822  31082  81.23906039
                    31083  82.23442563  31084  83.23145644  31085  84.22717859
                    31086  85.22465554
  32000  71.9677766 32058  57.49283939  32059  58.47506846  32060  59.45501728
                    32061  60.44008178  32062  61.42242982  32063  62.40887238
                    32064  63.39236351  32065  64.38157548  32066  65.36744009
                    32067  66.35774976  32068  67.34455931  32069  68.33584024
                    32070  69.32356454  32071  70.31567158  32072  71.30423066
                    32073  72.29701143  32074  73.28615937  32075  74.27923563
                    32076  75.26920127  32077  76.26273839  32078  77.25345803
                    32079  78.24739392  32080  79.23877508  32081  80.23360306
                    32082  81.22573557  32083  82.22217181  32084  83.21640685
                    32085  84.21332860  32086  85.20816840  32087  86.20554621
                    32088  87.20131793  32089  88.19958800
  33000  74.2779834 33060  59.47776022  33061  60.45676721  33062  61.44082047
                    33063  62.42280168  33064  63.40814576  33065  64.39161607
                    33066  65.37821329  33067  66.36414633  33068  67.35315962
                    33069  68.34011236  33070  69.33018462  33071  70.31781449
                    33072  71.30886696  33073  72.29737419  33074  73.28888666
                    33075  74.27798401  33076  75.27018422  33077  76.25986201
                    33078  77.25244139  33079  78.24297911  33080  79.23596089
                    33081  80.22697233  33082  81.22073326  33083  82.21261465
                    33084  83.20806711  33085  84.20241318  33086  85.19826422
                    33087  86.19304453  33088  87.18945076  33089  88.18527205
                    33090  89.18273908  33091  90.17903625  33092  91.17676105
  34000  78.2812872 34065  64.40658239  34066  65.38862309  34067  66.37495659
                    34068  67.35814535  34069  68.34733393  34070  69.33262925
                    34071  70.32289982  34072  71.30922394  34073  72.30028943
                    34074  73.28744688  34075  74.27890293  34076  75.26703111
                    34077  76.25913506  34078  77.24796201  34079  78.24055131
                    34080  79.23000000  34081  80.22286808  34082  81.21299564
                    34083  82.20680345  34084  83.19756249  34085  84.19272221
                    34086  85.18614085  34087  86.18176364  34088  87.17605086
                    34089  88.17244321  34090  89.16733258  34091  90.16469055
                    34092  91.16002606  34093  92.15775085  34094  93.15332429
  35000  79.2171183 35067  66.38953031  35068  67.37471973  35069  68.35779150
                    35070  69.34393267  35071  70.32934218  35072  71.31867427
                    35073  72.30517329  35074  73.29479779  35075  74.28212783
                    35076  75.27231322  35077  76.26058752  35078  77.25176567
                    35079  78.24039069  35080  79.23199077  35081  80.22118079
                    35082  81.21309946  35083  82.20289923  35084  83.19559614
                    35085  84.18614257  35086  85.18071387  35087  86.17402070
                    35088  87.16875600  35089  88.16246500  35090  89.15808048
                    35091  90.15280166  35092  91.14945635  35093  92.14462459
                    35094  93.14161575  35095  94.13717927  35096  95.13420017
                    35097  96.12984301
  36000  83.0801410 36069  68.37273600  36070  69.35430975  36071  70.34013440
                    36072  71.32407494  36073  72.31270569  36074  73.29796369
                    36075  74.28725296  36076  75.27367007  36077  76.26385016
                    36078  77.25099145  36079  78.24212104  36080  79.22985891
                    36081  80.22147965  36082  81.20980746  36083  82.20186387
                    36084  83.19066657  36085  84.18308797  36086  85.17259735
                    36087  86.16672743  36088  87.15921967  36089  88.15378546
                    36090  89.14706475  36091  90.14236918  36092  91.13646641
                    36093  92.13295011  36094  93.12741876  36095  94.12426121
                    36096  95.11887298  36097  96.11572534  36098  97.11045608
                    36099  98.10750672  36100  99.10242583
  37000  84.7335543 37071  70.35569384  37072  71.34091697  37073  72.32388067
                    37074  73.30904803  37075  74.29481172  37076  75.28275351
                    37077  76.26953887  37078  77.25870087  37079  78.24599451
                    37080  79.23594645  37081  80.22386290  37082  81.21449187
                    37083  82.20282911  37084  83.19351998  37085  84.18235671
                    37086  85.17314926  37087  86.16258895  37088  87.15611519
                    37089  88.14847887  37090  89.14239039  37091  90.13552027
                    37092  91.13009431  37093  92.12379694  37094  93.11953205
                    37095  94.11381462  37096  95.11015119  37097  96.10461354
                    37098  97.10042368  37099  98.09539099  37100  99.09125265
                    37101  100.08596003 37102  101.08299437
  38000  86.8639767 38073  72.33915730  38074  73.32098980  38075  74.30609353
                    38076  75.28939056  38077  76.27701091  38078  77.26270517
                    38079  78.25166393  38080  79.23793102  38081  80.22804262
                    38082  81.21468325  38083  82.20525509  38084  83.19256868
                    38085  84.18348996  38086  85.17125843  38087  86.16228816
                    38088  87.15046073  38089  88.14369300  38090  89.13538727
                    38091  90.12924082  38092  91.12147793  38093  92.11584956
                    38094  93.10858328  38095  94.10395592  38096  95.09768339
                    38097  96.09351075  38098  97.08720052  38099  98.08335690
                    38100  99.07685927  38101  100.07339039 38102  101.06727953
                    38103  102.06456911 38104  103.05932959 38105  104.05693542
  39000  88.1421034 39076  75.30593046  39077  76.28861062  39078  77.27403698
                    39079  78.25924190  39080  79.24760617  39081  80.23390742
                    39082  81.22300198  39083  82.21001142  39084  83.19947185
                    39085  84.18696012  39086  85.17683547  39087  86.16426959
                    39088  87.15431634  39089  88.14210439  39090  89.13480630
                    39091  90.12636741  39092  91.11940716  39093  92.11144481
                    39094  93.10484957  39095  94.09747394  39096  95.09192780
                    39097  96.08556071  39098  97.08100430  39099  98.07482610
                    39100  99.06932920  39101  100.06327401 39102  101.05789753
                    39103  102.05245408 39104  103.04814649 39105  104.04334320
                    39106  105.03963045 39107  106.03535260 39108  107.03205625
  40000  90.4399916 40078  77.28555716  40079  78.27094882  40080  79.25367360
                    40081  80.24192055  40082  81.22725964  40083  82.21625686
                    40084  83.20230900  40085  84.19195499  40086  85.17840985
                    40087  86.16817627  40088  87.15503586  40089  88.14511947
                    40090  89.13237985  40091  90.12472264  40092  91.11553244
                    40093  92.10836479  40094  93.09961487  40095  94.09273696
                    40096  95.08437529  40097  96.07844151  40098  97.07161751
                    40099  98.06677179  40100  99.05942036  40101  100.05417938
                    40102  101.04741396 40103  102.04241072 40104  103.03598190
                    40105  104.03162474 40106  105.02586969 40107  106.02207763
                    40108  107.01666958 40109  108.01331374 40110  109.00832207
  41000  92.1082665 41081  80.25363898  41082  81.23919918  41083  82.22423928
                    41084  83.21254035  41085  84.19834092  41086  85.18690101
                    41087  86.17367349  41088  87.16307149  41089  88.14960931
                    41090  89.13888393  41091  90.12606151  41092  91.11766698
                    41093  92.10826768  41094  93.10057525  41095  94.09154052
                    41096  95.08420403  41097  96.07561148  41098  97.06923170
                    41099  98.06192010  41100  99.05587084  41101  100.04834158
                    41102  101.04251275 41103  102.03501900 41104  103.02972085
                    41105  104.02258957 41106  105.01799790 41107  106.01172732
                    41108  107.00762792 41109  108.00180347 41110  108.99798167
                    41111  109.99257362 41112  110.98911864 41113  111.98436491
  42000  95.1071951 42083  82.23617051  42084  83.21900434  42085  84.20690427
                    42086  85.19250998  42087  86.18057905  42088  87.16666146
                    42089  88.15561900  42090  89.14153302  42091  90.13077463
                    42092  91.11728737  42093  92.10869850  42094  93.09839849
                    42095  94.09055539  42096  95.08081225  42097  96.07355223
                    42098  97.06435372  42099  98.05804715  42100  99.04922415
                    42101  100.04347869 42102  101.03483899 42103  102.02913330
                    42104  103.02109452 42105  104.01568744 42106  105.00824917
                    42107  106.00318395 42108  106.99633874 42109  107.99206783
                    42110  108.98538086 42111  109.98143017 42112  110.97524882
                    42113  111.97165504 42114  112.96607845 42115  113.96281184
  43000  96.0740000 43085  84.21907878  43086  85.20458941  43087  86.18970348
                    43088  87.17729409  43089  88.16323995  43090  89.15107005
                    43091  90.13739471  43092  91.12566397  43093  92.11210535
                    43094  93.10292798  43095  94.09235476  43096  95.08397674
                    43097  96.07389317  43098  97.06614599  43099  98.05660255
                    43100  99.04940305  43101  100.04047240 43102  101.03376595
                    43103  102.02514209 43104  103.01879825 43105  104.01041905
                    43106  105.00450276 43107  105.99662772 43108  106.99138985
                    43109  107.98430774 43110  108.97952211 43111  109.97278789
                    43112  110.96762140 43113  111.96145344 43114  112.95711611
                    43115  113.95131149 43116  114.94736080 43117  115.94185361
                    43118  116.93822018
  44000  100.201505 44087  86.20224481  44088  87.18481096  44089  88.17210613
                    44090  89.15734908  44091  90.14519151  44092  91.13048205
                    44093  92.11884996  44094  93.10461606  44095  94.09508693
                    44096  95.08370554  44097  96.07507229  44098  97.06423373
                    44099  98.05628981  44100  99.04599428  44101  100.03875471
                    44102  101.02894204 44103  102.02230913 44104  103.01283516
                    44105  104.00654492 44106  104.99753464 44107  105.99149769
                    44108  106.98317328 44109  107.97758654 44110  108.96992086
                    44111  109.96485976 44112  110.95752737 44113  111.95242883
                    44114  112.94561675 44115  113.94139360 44116  114.93490870
                    44117  115.93104724 44118  116.92467752 44119  117.92106392
                    44120  118.91492222
  45000  102.021496 45089  88.18472380  45090  89.17021758  45091  90.15536139
                    45092  91.14224017  45093  92.12746329  45094  93.11486554
                    45095  94.10052561  45096  95.09050938  45097  96.07882190
                    45098  97.06960818  45099  98.05846378  45100  99.04986283
                    45101  100.03933125 45102  101.03141450 45103  102.02149662
                    45104  103.01404748 45105  104.00450356 45106  104.99749271
                    45107  105.98836814 45108  106.98174025 45109  107.97315896
                    45110  108.96694700 45111  109.95880216 45112  110.95299580
                    45113  111.94553202 45114  112.94018878 45115  113.93311317
                    45116  114.92821867 45117  115.54464000 45118  116.91699410
                    45119  117.91042609 45120  118.90609867 45121  119.89979835
                    45122  120.89565930
  46000  105.501169 46091  90.16781349  46092  91.15060766  46093  92.13754593
                    46094  93.12187678  46095  94.10924135  46096  95.09418129
                    46097  96.08392000  46098  97.07160364  46099  98.06206827
                    46100  99.05024387  46101  100.04143861 46102  101.03019046
                    46103  102.02207463 46104  103.01145030 46105  104.00389989
                    46106  104.99372394 46107  105.98676707 46108  106.97694548
                    46109  107.97039607 46110  108.96101524 46111  109.95492061
                    46112  110.94597652 46113  111.94020050 46114  112.93181795
                    46115  113.92652013 46116  114.91840041 46117  115.91346097
                    46118  116.90600363 46119  117.52551000 46120  118.89448122
                    46121  119.89003297 46122  120.88310805 46123  121.87885995
                    46124  122.87220272
  47000  106.941511 47093  92.15129678  47094  93.13576643  47095  94.11993866
                    47096  95.10658942  47097  96.09134897  47098  97.08037295
                    47099  98.06784754  47100  99.05777696  47101  100.04591283
                    47102  101.03621471 47103  102.02493525 47104  103.01600416
                    47105  104.00533123 47106  104.99687980 47107  105.98673073
                    47108  106.97899161 47109  107.96920820 47110  108.96196102
                    47111  109.95256148 47112  110.94566993 47113  111.93664498
                    47114  112.93027241 47115  113.92164128 47116  114.91562572
                    47117  115.90735708 47118  116.90163991 47119  117.89412242
                    47120  118.88862744 47121  119.88108852 47122  120.87614836
                    47123  121.86891611 47124  122.86403350 47125  123.85721765
                    47126  124.85266220 47127  125.84632222 47128  126.84209394
                    47129  127.83600182 47130  128.83411128  47510  108.96196102
  48000  111.445883 48095  94.13420505  48096  95.11560133  48097  96.10222234
                    48098  97.08615222  48099  98.07519668  48100  99.06192628
                    48101  100.05174163 48102  101.03896811 48103  102.02934358
                    48104  103.01721400 48105  104.00824522 48106  104.99667209
                    48107  105.98823877 48108  106.97723496 48109  107.96943623
                    48110  108.95888253 48111  109.95145799 48112  110.94145941
                    48113  111.93449866 48114  112.92487402 48115  113.91833817
                    48116  114.90907833 48117  115.90292950 48118  116.89403754
                    48119  117.88842830 48120  118.87976697 48121  119.87427685
                    48122  120.86603839 48123  121.86108695 48124  122.85313555
                    48125  123.84811291 48126  124.84061987 48127  125.83608479
                    48128  126.82880141 48129  127.82456095 48130  128.81770736
                    48131  129.81582680 48132  130.81207440 48515  113.91833817
  49000  113.831545 49097  96.11669692  49098  97.10077001  49099  98.08432757
                    49100  99.07265465  49101  100.05933430 49102  101.04851338
                    49103  102.03578273 49104  103.02558813 49105  104.01340614
                    49106  105.00361791 49107  105.99188435 49108  106.98270208
                    49109  107.97158581 49110  108.96300997 49111  109.95237521
                    49112  110.94421010 49113  111.93415772 49114  112.92641600
                    49115  113.91679902 49116  114.90957789 49117  115.90024768
                    49118  116.89348219 49119  117.88438707 49120  118.49060900
                    49121  119.86918940 49122  120.86300823 49123  121.85457862
                    49124  122.84870158 49125  118.49060900 49126  124.83478100
                    49127  125.82707211 49128  126.82127665 49129  127.81419773
                    49130  128.80885220 49131  129.80212727 49132  130.79962255
                    49133  131.79581041 49134  132.79350546 49135  133.79005049
  50000  117.691126 50099  98.09930776  50100  99.08051999  50101  100.06897080
                    50102  101.05466517 50103  102.04389822 50104  103.03039354
                    50105  104.02002469 50106  105.00700378 50107  105.99718763
                    50108  106.98491015 50109  107.97568302 50110  108.96368167
                    50111  109.95498379 50112  110.94350211 50113  111.93526097
                    50114  112.92429933 50115  113.91626754 50116  114.90608895
                    50117  115.89869919 50118  116.88877181 50119  117.88187115
                    50120  118.87217728 50121  119.86561007 50122  120.85623000
                    50123  121.84990171 50124  122.84086817 50125  123.83476631
                    50126  124.82604611 50127  125.82013912 50128  126.81172372
                    50129  127.80605034 50130  128.79794396 50131  129.79235991
                    50132  130.78457836 50133  131.78194976 50134  132.77778346
                    50135  133.77557591 50136  134.77155582 50137  135.76955822
                    50998  228.025301   50999  228.025301
  51000  120.710837 51103  102.05538866 51104  103.04360782 51105  104.03007452
                    51106  105.01881184 51107  106.00562023 51108  106.99505685
                    51109  107.98247339 51110  108.97251534 51111  109.96036570
                    51112  110.95101680 51113  111.93942598 51114  112.93073371
                    51115  113.91949517 51116  114.91109864 51117  115.90056729
                    51118  116.89266365 51119  117.88250008 51120  118.87503031
                    51121  119.86519388 51122  120.85794970 51123  121.84840778
                    51124  122.84152429 51125  123.83225774 51126  124.82564379
                    51127  125.81673223 51128  126.81036785 51129  127.80175699
                    51130  128.79565284 51131  129.78738552 51132  130.78125831
                    51133  131.77344583 51134  132.76993941 51135  133.76609384
                    51136  134.76264305 51137  135.75896996 51138  136.75581241
                    51139  137.75236734
  52000  126.492160 52105  104.04212376 52106  105.02745023 52107  106.01638297
                    52108  107.00227887 52109  107.99167674 52110  108.97812108
                    52111  109.96824511 52112  110.95559281 52113  111.94588930
                    52114  112.93352948 52115  113.92475361 52116  114.91275070
                    52117  115.90434335 52118  116.89295993 52119  117.88494057
                    52120  118.87398714 52121  119.86630499 52122  120.85583824
                    52123  121.84846336 52124  122.83843322 52125  123.83144172
                    52126  124.82174182 52127  125.81504953 52128  126.80570233
                    52129  127.79922869 52130  128.79026758 52131  129.78395681
                    52132  130.77539538 52133  131.76918641 52134  132.76100581
                    52135  133.75745154 52136  134.75248234 52137  135.74906871
